AGE;YEARS_WITH_BANK;MARITAL_STATUS;EDUCATION;EMPLOYMENT;GENDER;INCOME;ADDRESS_DATE;JOB_DATE;WITH_BANK_DATE;BALANCE
33;11;S;HGH;PVE;F;286.69;2006-01-01;2011-11-01;2005-07-25;1067.02
47;14;M;HGH;PVE;F;324.38;2006-12-01;2004-01-01;2002-11-04;2307.69
27;2;S;HGH;PVE;M;215.38;2014-08-20;2014-02-01;2014-11-04;2307.69
50;2;M;BCR;STE;F;228.62;2000-01-01;2012-04-19;2015-05-27;2307.69
49;4;M;HGH;PVE;F;160.12;2010-05-01;2014-12-15;2013-06-03;2892.19
53;13;M;PHD;STE;M;1157.85;1999-09-06;1991-03-01;2003-12-18;2923.08
46;11;M;BCR;STE;F;430.02;1971-11-16;2005-03-01;2005-08-19;2307.69
60;12;M;HGH;PVE;M;348.61;1962-11-28;2002-10-20;2004-08-06;4674.92
51;13;M;BCR;STE;F;1141.45;2006-01-01;1992-06-01;2004-07-03;2307.69
44;9;M;BCR;PVE;M;914.15;2014-05-01;2009-07-16;2007-10-16;7692.31
59;11;W;BCR;STE;M;353.08;1994-12-31;2004-12-31;2005-09-19;569.67
66;11;M;BCR;SFE;F;197.65;2006-05-05;1992-10-19;2005-09-07;1580.77
55;10;S;BCR;STE;F;1787.38;1962-06-30;2007-05-16;2007-06-11;4615.38
34;4;D;HGH;PVE;F;339.87;2012-02-07;2013-01-10;2013-01-10;4186.79
42;15;S;HGH;PVE;F;465.53;1992-06-30;2005-02-03;2002-01-29;1538.46
61;11;M;HGH;PVE;M;206.15;1979-07-01;2006-10-01;2006-05-09;174.23
53;7;M;HGH;STE;M;302.95;2013-01-16;1989-07-01;2010-04-13;8194.55
51;11;M;BCR;STE;F;523.08;2005-11-11;2001-06-07;2005-07-12;208.69
59;7;M;BCR;PVE;M;602.35;1996-03-05;1989-01-01;2009-11-18;7692.31
39;10;M;HGH;PVE;M;429.37;1978-11-20;2006-01-01;2007-03-13;3349.43
41;10;M;HGH;PVE;M;201.32;2004-03-01;2015-10-01;2006-11-14;2307.69
24;3;;HGH;PVE;M;0.0;;2013-11-20;2013-12-05;2830.84
66;0;M;HGH;RET;M;240.45;1951-06-12;;2016-10-17;2371.15
60;11;M;HGH;STE;F;327.19;2001-08-15;1996-10-26;2005-09-07;2512.07
67;11;M;HGH;RET;M;322.07;1980-01-01;;2005-10-06;4584.23
60;11;W;HGH;RET;F;211.6;1978-10-08;;2005-08-26;2818.83
48;2;M;HGH;PVE;M;269.23;2008-06-01;2007-06-01;2015-06-27;190.15
63;13;M;HGH;RET;F;356.55;1985-09-01;;2003-08-26;3361.54
56;4;M;PRS;PVE;M;186.39;1995-01-01;2012-08-01;2012-08-30;532.42
35;11;M;BCR;PVE;F;283.86;1982-03-19;2007-01-01;2006-03-21;4615.38
61;13;M;HGH;RET;F;263.27;1960-06-30;;2004-05-28;857.57
35;4;M;HGH;PVE;F;176.92;2006-06-10;2009-05-01;2013-05-09;1692.31
44;13;M;BCR;PVE;F;587.31;2003-01-01;1999-08-24;2003-07-31;4186.79
24;1;S;HGH;PVE;M;169.03;;2016-02-01;2016-02-01;2307.69
44;13;S;HGH;PVE;M;793.41;1999-09-01;2007-05-01;2004-04-16;2307.69
55;11;M;HGH;STE;M;290.18;2004-03-17;1985-03-01;2005-09-20;5872.03
42;5;M;SEC;PVE;F;194.7;2000-05-06;2009-07-10;2012-04-20;975.83
55;8;M;BCR;STE;M;324.74;1995-04-01;2009-08-20;2008-09-12;2307.69
65;14;M;BCR;RET;F;407.23;1974-10-01;;2003-03-18;1185.58
33;9;M;HGH;PVE;M;200.37;2005-01-01;2014-04-01;2008-06-16;5137.5
48;3;M;HGH;PVE;F;346.15;1990-01-01;2012-01-01;2014-05-05;198.07
59;5;M;HGH;PVE;M;284.62;1970-01-01;2014-03-01;2011-09-16;4615.38
46;1;M;HGH;PVE;F;215.38;2014-06-01;2005-07-01;2016-01-06;2307.69
65;7;D;HGH;RET;F;227.21;1975-08-01;;2009-10-05;4663.27
42;10;M;BCR;PVE;M;155.86;2006-06-01;2006-07-20;2006-08-01;1597.62
52;9;M;HGH;PVE;F;169.41;2002-09-11;2015-05-26;2007-07-09;4615.38
39;5;M;BCR;PVE;M;187.69;1987-03-01;2007-06-01;2011-08-31;4978.08
39;8;M;PRS;PVE;M;168.46;1984-07-10;2009-01-08;2009-01-29;2307.69
54;7;M;HGH;PVE;M;500.0;2010-06-01;1983-09-01;2009-10-03;182.15
30;3;;HGH;OTH;F;0.0;;;2013-12-13;2307.69
52;5;M;HGH;STE;F;164.56;2003-04-24;2010-05-06;2011-08-05;4995.61
30;0;M;HGH;PVE;F;269.23;2006-01-01;2015-09-01;2016-10-14;171.77
37;10;M;BCR;PVE;F;355.45;2008-04-02;2014-02-13;2007-01-23;1153.85
60;14;M;HGH;RET;M;296.2;1985-04-01;;2003-03-12;477.79
27;3;S;HGH;PVE;M;184.18;1990-01-22;2013-12-01;2013-12-16;5258.53
29;1;M;HGH;PVE;F;384.62;2011-07-08;2016-04-01;2016-05-27;2307.69
36;0;M;BCR;PVE;F;0.0;1990-01-01;2013-02-01;2016-10-17;4615.38
36;13;M;HGH;PVE;M;248.43;1981-06-08;2009-08-17;2004-05-12;2974.95
54;13;M;HGH;PVE;M;357.39;1994-01-01;2013-04-01;2004-05-07;1417.97
64;10;M;BCR;PVE;M;362.27;1988-03-01;2011-10-15;2007-05-11;1538.46
40;15;M;HGH;PVE;M;628.9;2008-03-21;2002-06-17;2002-06-17;5384.62
25;0;S;HGH;PVE;M;288.21;1992-09-16;2015-03-01;2016-10-11;4615.38
37;4;M;HGH;PVE;M;517.09;1980-11-27;2010-04-19;2013-04-18;4615.38
55;3;M;HGH;PVE;M;196.0;1962-05-16;2015-03-25;2013-07-18;1650.2
63;0;M;BCR;RET;M;292.31;1954-10-10;2001-11-10;2016-08-23;0.0
59;11;M;HGH;PVE;M;232.42;1973-08-12;1980-02-15;2005-09-15;2307.69
61;13;W;HGH;RET;F;576.15;2006-11-01;;2004-02-05;8521.15
35;2;M;HGH;PVE;F;267.54;2004-10-11;2014-09-02;2015-01-28;4615.38
34;10;M;HGH;STE;M;397.03;1983-12-14;2008-09-19;2007-03-06;7692.31
69;11;W;HGH;RET;F;287.1;1977-12-19;;2005-09-26;829.9
41;11;M;HGH;PVE;M;244.28;1998-01-01;1996-05-01;2005-11-21;10846.15
63;5;W;HGH;STE;M;228.55;1969-01-01;1987-11-02;2011-08-23;2974.95
66;11;W;HGH;RET;F;222.72;1998-08-17;;2005-12-27;2766.35
30;1;M;BCR;PVE;M;238.46;1987-04-22;2015-09-04;2016-03-28;2307.69
54;4;M;HGH;STE;F;284.12;1984-06-15;1983-03-15;2012-11-14;6748.45
45;6;M;HGH;PVE;F;317.95;2010-03-01;2014-08-01;2010-12-13;6695.86
37;9;S;HGH;PVE;M;178.43;1980-01-10;2010-03-19;2007-11-15;3711.95
30;9;S;HGH;PVE;M;280.77;2007-08-17;2010-06-24;2007-12-04;790.38
30;2;M;HGH;PVE;F;169.3;2010-06-01;2014-11-01;2014-11-26;813.19
42;5;M;BCR;PVE;M;175.01;2001-01-01;2013-05-10;2011-10-13;4615.38
63;15;W;HGH;RET;F;698.86;2003-03-19;;2002-01-28;2307.69
44;3;M;HGH;STE;F;461.54;2010-12-01;2004-03-01;2013-12-27;244.81
40;1;M;HGH;PVE;F;183.47;1993-09-01;2015-10-05;2016-02-22;1577.56
39;11;M;BCR;STE;F;341.33;1990-11-29;2005-12-16;2006-01-04;4615.38
43;9;M;HGH;PVE;M;451.52;1974-10-09;1996-08-04;2008-03-13;9482.89
66;3;M;HGH;RET;F;200.33;1985-05-01;;2014-05-30;474.23
55;7;D;HGH;RET;M;393.75;2009-02-17;;2010-03-24;769.23
53;12;M;HGH;PVE;M;249.75;1984-09-01;2012-04-22;2005-03-08;6774.74
51;10;M;HGH;PVE;M;215.42;1990-03-15;2002-01-01;2007-03-12;3739.94
57;4;M;HGH;STE;F;262.22;1985-05-07;1981-12-23;2012-08-23;6915.38
54;11;M;HGH;PVE;F;281.92;1988-03-16;2006-03-11;2006-06-06;4115.38
49;12;M;BCR;STE;F;291.67;1972-09-01;1996-02-07;2005-06-27;4615.38
25;2;;HGH;OTH;M;0.0;;;2014-09-10;1538.46
38;13;S;BCR;PVE;F;582.86;1999-03-20;2004-04-13;2004-04-13;12961.54
61;7;M;BCR;STE;F;337.32;1985-02-01;1975-07-15;2009-09-03;1975.96
31;7;M;HGH;PVE;M;421.46;2006-07-01;;2009-10-23;0.0
36;10;M;HGH;STE;M;267.88;1981-11-11;2014-04-23;2007-03-26;1282.6
21;2;S;HGH;PVE;F;206.24;1996-01-25;2014-11-24;2014-11-24;2766.35
48;9;M;HGH;PVE;M;185.78;1969-01-27;2013-11-01;2007-08-08;2307.69
53;11;M;HGH;STE;M;255.66;1986-01-01;2003-01-08;2005-07-09;229.69
71;0;M;HGH;RET;M;262.54;1975-01-01;;2016-10-18;2371.15
70;1;;HGH;OTH;M;0.0;;;2016-01-04;3951.92
68;12;M;BCR;RET;M;228.71;2005-01-01;;2005-06-10;632.31
41;7;;HGH;OTH;M;0.0;;;2009-11-16;297.91
65;10;W;HGH;RET;F;186.61;2010-05-01;;2006-09-20;3951.92
72;6;M;SEC;RET;F;256.88;2005-05-27;;2010-07-20;790.38
69;5;M;BCR;RET;M;494.62;1995-07-10;;2011-12-30;2055.0
47;1;M;HGH;STE;F;169.95;2000-01-01;2002-09-02;2015-12-01;2889.95
24;1;S;HGH;PVE;M;371.46;2009-01-01;2016-04-07;2015-10-13;4155.91
41;12;S;HGH;PVE;F;869.58;2009-03-07;2005-01-01;2005-01-04;8461.54
56;11;M;HGH;STE;M;235.09;1961-03-23;1994-03-21;2005-08-18;483.27
64;9;W;HGH;RET;F;232.87;1995-01-01;;2008-06-20;3846.15
58;15;M;BCR;STE;M;431.05;1995-01-01;2001-05-31;2001-12-15;7692.31
52;11;M;HGH;STE;M;412.01;1980-01-01;1992-06-29;2005-08-05;403.92
63;0;;HGH;OTH;F;0.0;;;2016-10-19;2307.69
59;12;M;BCR;STE;M;381.87;1986-01-01;1988-11-14;2005-05-18;2307.69
33;8;S;HGH;PVE;M;232.39;1984-05-17;2013-04-01;2008-08-13;3461.54
63;10;W;HGH;RET;F;193.25;1995-10-10;;2006-07-25;4189.04
37;11;M;HGH;PVE;M;687.22;2013-03-15;2009-01-15;2005-10-13;1307.69
64;7;W;BCR;STE;M;314.39;2004-11-08;1979-01-06;2010-04-12;4384.62
40;11;M;BCR;STE;F;280.98;2000-01-15;2006-05-01;2005-09-23;2307.69
36;3;M;BCR;PVE;M;777.48;2011-11-05;2007-11-05;2013-09-20;2307.69
49;11;M;HGH;PVE;M;331.23;2006-10-01;2007-08-25;2005-11-14;2307.69
69;3;M;HGH;RET;F;153.85;1965-01-01;1999-01-19;2013-11-01;2371.15
64;11;D;HGH;RET;M;272.96;1953-06-14;;2006-03-30;3161.54
62;0;M;HGH;RET;M;172.42;2000-12-31;;2016-10-19;2307.69
55;4;M;HGH;STE;M;615.38;1962-10-20;2006-01-01;2013-03-25;571.25
44;0;M;HGH;PVE;M;192.31;1973-12-03;2006-03-09;2016-09-14;2307.69
33;4;S;HGH;PVE;F;169.68;1995-01-01;2014-10-01;2013-04-26;3193.11
67;3;M;HGH;OTH;F;197.3;1981-05-01;;2013-12-11;2371.15
58;10;M;BCR;STE;F;357.36;1991-05-01;2006-09-01;2006-09-16;2307.69
55;1;M;HGH;RET;F;1166.36;1985-09-01;;2016-06-15;4615.38
49;10;M;HGH;SFE;M;304.27;1968-10-05;2006-02-09;2007-06-01;2166.91
49;12;M;HGH;STE;F;324.9;1998-08-04;1995-06-01;2005-05-12;2683.54
60;12;M;BCR;RET;F;380.98;1992-05-01;1986-01-17;2005-02-07;2307.69
41;5;M;HGH;PVE;F;205.44;1976-02-15;2007-01-11;2012-05-22;3846.15
66;2;D;HGH;RET;M;0.0;1951-06-21;;2014-12-17;2371.15
42;13;M;BCR;PVE;M;3053.98;1984-10-01;2010-09-01;2004-02-24;7692.31
51;12;M;BCR;STE;F;535.0;2001-09-01;2005-07-01;2005-06-07;1752.84
50;12;M;HGH;PVE;M;282.85;1967-04-24;2011-02-16;2005-07-01;1138.47
33;9;M;HGH;PVE;M;300.73;1984-06-13;2008-01-01;2008-01-29;3824.94
54;0;M;HGH;STE;M;437.07;2001-01-01;1984-06-13;2016-10-14;2307.69
70;10;M;BCR;RET;F;313.63;1991-06-15;;2007-02-10;3161.54
46;2;M;HGH;PVE;M;193.7;1971-01-01;2015-05-01;2014-09-05;2307.69
44;7;M;HGH;STE;M;480.01;2012-01-01;;2009-08-14;228.38
41;12;M;BCR;PVE;M;208.12;1976-07-20;2011-03-01;2005-04-18;2307.69
46;10;M;HGH;PVE;M;316.09;2007-08-06;1998-10-19;2006-09-18;2629.27
69;11;M;BCR;RET;M;257.76;2000-03-16;;2005-12-02;3359.13
62;11;M;HGH;OTH;F;162.46;1978-01-01;1977-07-18;2005-10-03;2766.35
59;5;M;HGH;PVE;M;200.05;1958-06-04;1992-11-01;2012-04-02;2769.49
37;11;S;HGH;PVE;M;600.91;1984-01-01;2008-03-05;2006-04-03;230.77
67;9;W;HGH;RET;M;1524.71;1980-05-01;;2007-11-30;5295.58
31;2;M;HGH;PVE;M;190.18;1986-09-24;2011-02-01;2014-12-26;1211.05
42;4;M;HGH;PVE;F;350.0;2003-01-01;;2012-10-19;4615.38
67;3;;HGH;OTH;F;0.0;;;2014-02-27;796.07
55;11;M;HGH;OTH;M;293.96;1962-08-17;1984-07-01;2005-11-04;4615.38
44;3;D;HGH;RET;M;963.4;1973-08-15;;2013-11-20;5680.76
65;10;M;HGH;RET;M;181.45;2004-09-08;;2006-09-27;2766.35
41;4;M;BCR;PVE;M;725.5;2013-09-01;2013-05-20;2013-05-29;2307.69
50;13;M;HGH;PVE;M;169.23;2006-02-08;2003-02-01;2003-11-11;1076.92
43;9;S;HGH;PVE;M;371.85;1984-05-01;2008-02-25;2008-03-20;2307.69
40;12;M;BCR;PVE;M;515.95;2014-04-16;2011-10-26;2005-01-04;4923.08
70;8;W;HGH;RET;F;239.71;2004-05-31;;2008-10-14;3983.54
37;11;D;BCR;PVE;F;523.08;2007-01-01;2006-09-01;2005-10-11;9482.89
52;10;M;HGH;STE;M;383.79;1980-01-01;1984-06-01;2006-11-24;5433.82
63;11;M;BCR;STE;M;469.25;1999-06-16;2005-01-10;2005-12-27;8339.19
71;9;M;HGH;RET;M;279.36;1981-05-19;;2007-08-10;395.19
31;3;M;HGH;PVE;M;520.26;1986-01-07;2014-04-07;2014-03-25;4615.38
45;1;M;BCR;PVE;M;430.77;1972-04-01;2008-01-01;2015-07-21;0.0
69;0;M;HGH;RET;M;0.0;1991-07-11;;2016-10-03;1580.77
46;1;S;SEC;PVE;M;384.62;1971-02-01;1992-06-01;2016-06-21;253.77
58;12;D;PRS;PVE;F;403.38;2005-01-01;2001-07-01;2005-03-09;2307.69
64;2;M;HGH;RET;M;208.6;1982-02-01;2000-04-26;2015-02-07;1185.58
64;3;M;HGH;RET;F;174.43;1956-01-01;;2014-01-09;1040.74
24;0;S;HGH;PVE;M;0.0;1993-07-07;2015-04-01;2016-10-17;2307.69
62;12;M;HGH;RET;M;324.61;2012-08-17;;2005-04-08;6485.8
49;1;M;HGH;PVE;M;230.77;1968-08-25;2009-09-01;2015-12-10;2307.69
56;11;M;HGH;STE;F;299.83;1991-08-20;1982-12-25;2005-08-02;4249.93
65;8;M;HGH;RET;F;174.55;1969-01-01;;2009-01-28;3635.77
38;9;;HGH;PVE;M;0.0;;2014-09-30;2007-08-24;400.81
65;5;M;BCR;STE;M;370.62;2005-01-01;2005-03-07;2012-05-11;948.46
66;11;M;HGH;RET;F;893.88;2006-01-01;;2005-11-09;7953.2
61;1;M;HGH;RET;M;180.77;1981-01-01;2001-04-21;2016-02-02;1420.19
47;13;M;HGH;PVE;M;276.92;1970-06-13;2009-02-02;2004-02-10;2307.69
43;4;;HGH;OTH;M;0.0;;;2013-06-07;143.61
69;3;M;HGH;RET;M;396.86;1996-08-06;;2014-01-03;5137.5
69;10;W;HGH;RET;F;237.86;1978-02-05;;2007-05-04;3951.92
65;12;M;HGH;STE;M;519.78;2011-11-01;1982-02-01;2004-10-07;3846.15
60;2;M;HGH;RET;M;204.64;1990-03-01;2000-07-28;2015-05-11;2371.15
55;9;M;HGH;PVE;F;190.36;2005-04-20;1981-12-25;2008-05-23;4382.11
50;10;M;BCR;PVE;F;278.48;2006-08-03;2008-03-01;2006-09-26;1106.54
45;0;S;HGH;PVE;F;330.77;2012-03-05;2001-02-01;2016-10-15;212.21
39;13;M;HGH;PVE;F;317.39;2002-01-01;2005-06-03;2004-04-13;6134.95
63;3;;HGH;OTH;F;0.0;;;2013-07-15;2307.69
70;5;W;HGH;RET;F;161.01;1970-07-01;;2012-03-07;2213.08
38;1;M;HGH;PVE;M;346.15;1979-03-16;1999-10-15;2015-10-19;228.9
50;13;M;HGH;STE;M;743.58;2006-06-01;1989-03-01;2004-03-10;3846.15
58;14;M;BCR;STE;F;768.38;1978-11-01;2012-11-13;2003-03-01;10955.28
31;4;M;HGH;STE;F;237.07;2006-02-01;2011-01-04;2012-12-20;1615.38
30;8;M;HGH;PVE;M;338.58;1987-05-04;2013-07-18;2009-03-04;7692.31
52;9;M;HGH;STE;F;224.62;1983-05-05;1993-10-25;2007-10-31;118.85
26;0;M;HGH;PVE;M;384.62;2014-05-01;2014-02-01;2016-10-19;162.98
63;3;W;HGH;RET;M;162.45;1988-01-01;;2014-06-19;632.31
46;12;M;BCR;STE;F;384.62;1971-09-12;2004-09-06;2004-12-20;277.7
68;11;D;HGH;RET;M;263.28;1990-01-01;;2006-02-22;4742.31
45;10;M;HGH;PVE;F;262.25;1993-01-01;2012-12-01;2007-02-01;1975.96
45;12;S;PHD;STE;F;666.74;1985-05-01;1999-03-01;2005-05-31;8764.22
29;1;S;HGH;PVE;M;192.94;1988-12-25;2016-02-01;2015-08-24;2974.95
27;6;S;HGH;STE;F;254.66;2014-11-20;2014-12-08;2010-12-16;1004.83
62;11;M;HGH;RET;F;322.31;1995-12-30;1979-06-01;2005-12-26;317.69
40;2;S;BCR;SFE;M;500.0;2011-11-01;2011-11-09;2015-06-09;7692.31
67;10;M;HGH;RET;F;204.84;1976-05-01;;2006-09-06;3556.73
64;4;M;BCR;RET;M;499.71;1981-01-01;;2012-10-12;2307.69
64;13;D;BCR;RET;F;408.59;1968-01-28;;2004-04-20;4615.38
49;11;S;BCR;STE;F;343.16;1975-01-01;2001-09-01;2005-08-10;9027.15
53;0;M;HGH;OTH;M;191.92;1964-06-28;2008-11-26;2016-08-01;2307.69
55;11;M;HGH;STE;F;232.13;1986-07-19;1985-01-15;2005-10-06;2506.61
43;7;M;HGH;PVE;F;175.27;2008-09-01;2011-08-01;2010-05-14;2307.69
43;11;M;HGH;STE;F;208.91;2008-12-14;2003-11-19;2006-04-18;480.98
53;13;M;HGH;PVE;F;702.28;2005-06-30;2014-11-01;2003-10-15;5532.69
54;11;M;HGH;PVE;M;512.06;1963-06-15;2005-03-26;2005-08-16;2307.69
35;0;M;HGH;PVE;M;174.61;1982-05-22;2015-09-16;2016-10-19;303.42
53;14;W;BCR;STE;F;394.4;1996-05-01;1996-09-02;2003-06-26;11538.46
44;15;S;HGH;PVE;F;466.32;1975-01-01;2011-04-25;2002-01-23;863.07
46;0;M;HGH;PVE;F;198.33;2007-08-01;2015-03-19;2016-10-05;553.27
57;0;M;HGH;STE;M;556.32;1960-10-04;1981-02-02;2016-07-13;325.28
61;12;M;HGH;RET;M;231.39;1992-01-01;;2004-12-07;869.42
32;5;M;HGH;PVE;F;254.1;2016-02-01;2011-08-03;2011-08-10;2307.69
74;0;W;HGH;RET;F;218.96;1990-11-01;;2016-10-17;2094.52
52;12;D;HGH;STE;M;409.01;1965-02-21;1986-09-09;2004-12-24;528.58
56;14;M;BCR;OTH;F;1235.58;1996-07-01;2002-07-15;2002-08-26;2307.69
65;12;M;BCR;SFE;M;384.62;1993-08-10;1992-08-02;2005-04-14;2307.69
45;10;M;HGH;PVE;F;410.64;1993-01-01;2007-02-01;2007-02-17;2307.69
26;2;S;HGH;PVE;F;225.96;2014-09-01;2012-09-01;2015-05-29;2023.25
28;5;S;HGH;PVE;M;542.83;1989-06-30;2013-07-16;2012-02-22;1448.08
54;14;M;HGH;STE;M;775.18;1963-03-24;1983-07-01;2003-02-13;7692.31
41;11;M;HGH;PVE;M;393.73;2004-01-01;2010-08-01;2006-05-09;9482.89
64;12;M;BCR;RET;F;267.62;2008-07-20;;2005-06-20;4110.0
29;4;S;BCR;PVE;F;350.22;1990-01-01;2016-09-02;2013-02-18;4615.38
65;11;M;BCR;OTH;M;0.0;1964-09-20;1986-09-15;2005-10-24;4742.31
43;8;M;BCR;PVE;F;384.62;1999-01-01;;2008-12-16;2512.07
40;10;S;HGH;PVE;M;544.14;2003-08-01;2014-11-01;2007-03-09;2307.69
46;0;M;BCR;STE;F;400.0;2001-01-01;1996-01-01;2016-10-18;402.41
31;0;S;BCR;PVE;M;387.29;1986-04-04;2014-08-01;2016-10-13;4615.38
42;14;D;HGH;STE;M;608.93;2007-01-01;;2003-05-22;7692.31
61;2;W;HGH;RET;F;159.39;1990-01-01;;2015-04-02;2434.61
40;13;M;BCR;STE;F;284.86;2003-08-22;2004-03-01;2004-03-18;3452.01
36;11;M;HGH;STE;M;346.15;2000-03-01;2003-03-01;2005-11-29;7692.31
39;4;D;MAS;STE;F;365.34;1998-06-01;2007-04-05;2013-05-11;380.2
39;11;S;BCR;PVE;F;266.72;2004-01-01;2012-07-01;2006-02-04;7011.38
67;14;D;BCR;STE;F;450.67;1970-12-31;1983-01-01;2002-12-03;2134.04
58;3;S;HGH;PVE;M;235.75;2003-01-01;2010-05-15;2013-08-28;6923.73
34;9;S;HGH;PVE;M;276.92;1983-02-05;2007-07-01;2008-06-19;2307.69
58;12;M;HGH;STE;M;423.7;1999-10-01;1982-07-13;2005-07-04;2307.69
38;1;S;PHD;STE;F;0.0;2011-01-01;2012-06-20;2016-02-23;2307.69
49;1;M;HGH;PVE;M;192.31;1990-01-01;2007-03-05;2016-02-11;228.18
39;11;S;HGH;PVE;F;781.47;1996-10-05;2006-11-01;2005-11-23;4615.38
35;0;M;HGH;STE;M;217.36;1982-05-09;2013-09-01;2016-10-18;713.56
28;0;S;SEC;PVE;F;183.2;2002-01-01;2015-05-28;2016-10-17;2307.69
29;6;S;HGH;PVE;M;308.5;1988-10-04;2011-04-06;2011-05-05;8764.22
54;12;M;HGH;PVE;F;389.71;1984-07-01;2012-07-13;2004-10-05;4615.38
62;11;W;HGH;RET;F;402.91;1993-05-01;;2005-12-13;2307.69
30;0;S;BCR;PVE;M;173.39;2000-01-01;2012-06-01;2016-07-21;2307.69
50;3;M;HGH;PVE;M;308.74;1967-06-26;2013-08-01;2013-08-24;4338.29
64;4;M;HGH;RET;M;168.49;1983-01-01;1997-12-22;2012-10-04;1580.77
48;11;M;HGH;STE;F;364.18;2002-03-03;1999-10-01;2005-09-23;5258.53
63;1;M;HGH;RET;F;319.82;2005-09-01;;2015-09-29;2307.69
56;11;M;MAS;PVE;M;934.85;2004-12-31;2014-04-01;2005-11-12;322.65
39;12;D;HGH;PVE;M;219.46;2010-03-29;2009-01-01;2005-04-05;280.57
55;5;M;BCR;STE;F;197.55;2003-09-01;1982-07-09;2011-08-08;801.63
50;12;M;BCR;STE;F;369.42;2007-12-31;2006-03-01;2005-06-21;2855.39
65;4;M;BCR;RET;F;176.29;1952-01-30;;2013-03-19;4710.69
44;1;M;HGH;STE;M;316.92;1976-04-03;1994-04-01;2016-04-11;324.84
59;4;M;BCR;RET;F;199.92;1958-10-20;1998-03-03;2012-12-14;4347.12
65;3;D;BCR;RET;M;843.75;2011-05-01;;2014-06-04;10022.87
23;0;S;HGH;PVE;M;338.46;1994-08-04;2016-01-16;2016-09-20;4615.38
48;5;M;BCR;STE;M;387.22;1998-07-10;1997-11-13;2012-02-20;9230.77
65;5;W;HGH;RET;F;427.66;1952-06-11;;2012-04-25;1689.33
45;12;M;HGH;PVE;F;1129.26;2006-09-01;2008-01-01;2004-09-30;3300.39
37;10;M;HGH;PVE;M;391.28;1980-05-06;2009-01-01;2006-07-20;2307.69
51;11;M;HGH;RET;F;166.18;2014-03-01;;2005-12-07;4893.57
61;3;M;HGH;RET;M;303.08;1999-01-01;;2013-10-12;8926.92
70;12;W;HGH;RET;F;386.84;1993-01-24;;2004-12-07;5366.71
42;2;M;HGH;PVE;M;184.63;2003-01-01;2012-01-01;2015-06-23;4820.32
36;4;M;BCR;PVE;M;605.18;2001-01-01;2012-10-01;2012-09-25;14226.92
54;15;M;HGH;STE;M;804.64;2015-02-01;;2001-11-21;2307.69
63;10;W;HGH;RET;F;297.76;2005-07-01;;2006-12-05;4011.68
52;4;S;HGH;PVE;F;291.0;1973-01-01;2009-09-13;2012-11-16;7192.31
48;12;M;BCR;STE;M;746.15;2001-06-06;1992-02-20;2004-07-27;156.93
50;11;S;BCR;PVE;F;592.31;1980-01-01;2015-03-01;2005-09-06;4615.38
62;13;M;BCR;RET;M;425.78;2002-03-15;;2004-02-09;2307.69
37;8;M;HGH;PVE;F;174.2;2001-06-23;2013-01-16;2008-10-13;280.9
49;10;M;BCR;STE;F;397.81;2006-09-07;2005-09-01;2007-02-06;1314.63
41;8;M;HGH;PVE;M;530.77;1976-11-02;1999-10-01;2009-04-03;4615.38
42;8;M;HGH;PVE;F;184.45;2011-07-27;2011-03-10;2008-08-29;2307.69
72;12;M;HGH;RET;M;288.16;1978-09-21;;2005-06-02;4070.48
66;5;M;HGH;RET;M;196.11;1951-06-22;;2011-11-07;4465.67
67;7;M;HGH;RET;M;197.28;1997-07-03;;2010-03-19;4742.31
54;9;S;HGH;PVE;M;624.44;1998-09-02;2016-07-01;2007-08-10;1438.76
53;12;M;HGH;PVE;M;524.31;1964-07-22;2009-01-10;2005-04-22;4615.38
25;0;S;HGH;PVE;M;197.65;1992-06-02;2015-07-01;2016-09-01;2307.69
66;15;D;HGH;RET;F;278.53;1994-09-01;;2002-06-12;2845.38
29;4;S;HGH;PVE;F;386.25;2002-01-01;2015-07-01;2012-09-05;8220.0
62;3;S;BCR;RET;F;461.54;2000-01-01;;2013-10-28;169.15
40;7;M;HGH;OTH;F;0.0;;;2009-07-15;309.0
39;11;M;MAS;PVE;F;1704.89;1998-01-01;2005-10-10;2005-10-18;13846.15
36;1;M;HGH;PVE;F;407.69;2005-07-01;2012-11-01;2015-12-26;416.85
31;10;S;HGH;PVE;M;198.35;2007-01-01;2007-06-01;2007-06-18;3067.48
49;3;M;SEC;PVE;F;284.62;1968-08-26;2013-10-15;2013-09-30;1064.83
41;10;M;BCR;STE;M;1102.56;1991-06-01;2006-02-05;2006-10-30;11305.84
36;0;M;HGH;PVE;F;225.22;2010-12-31;2016-04-01;2016-10-12;1998.91
71;11;W;BCR;RET;F;350.42;1970-09-01;;2005-10-28;3556.73
48;10;M;HGH;PVE;M;307.69;2006-08-21;2015-01-18;2007-01-17;9048.65
34;10;S;BCR;PVE;M;562.77;2013-09-01;2006-04-01;2006-10-19;9421.54
53;13;M;BCR;PVE;F;562.84;2008-12-01;1991-07-01;2004-04-26;1998.28
32;6;M;HGH;PVE;M;184.62;1985-04-11;2014-08-10;2010-09-29;2307.69
51;6;M;HGH;STE;M;652.11;2013-10-01;2016-07-01;2010-10-18;799.31
61;11;M;HGH;PVE;M;253.85;1997-08-25;2006-04-01;2006-06-08;2278.04
47;11;M;BCR;STE;F;309.74;1997-06-19;1997-02-05;2005-07-19;2307.69
