MORTGAGE;MORTGAGE_TAKING_AGE;AGE;YEARS_WITH_BANK;MARITAL_STATUS;EDUCATION;EMPLOYMENT;GENDER;INCOME;ADDRESS_DATE;JOB_DATE;WITH_BANK_DATE;BALANCE
N;;59;10;S;BCR;PVE;F;190.23;2003-02-01;2011-09-01;2006-10-09;2148.9
N;;42;12;M;BCR;PVE;F;1083.34;2005-03-01;2004-12-20;2004-12-24;9147.84
N;;55;9;M;BCR;STE;F;565.32;1962-03-03;2004-05-01;2007-11-30;4461.51
N;;61;15;M;BCR;PVE;F;575.4;2001-04-11;2014-08-04;2001-12-13;2189.1
N;;63;11;M;HGH;RET;F;181.72;1989-01-01;;2005-09-30;2291.79
N;;57;2;W;HGH;STE;F;203.83;1993-03-01;2001-06-04;2015-05-06;1585.45
N;;52;10;S;HGH;STE;F;285.42;1965-10-07;1985-03-11;2006-07-28;7939.64
N;;25;6;M;HGH;PVE;F;225.88;2013-02-01;2015-07-20;2011-01-24;2189.1
N;;29;4;S;HGH;PVE;M;183.38;2012-05-14;2015-11-23;2013-06-12;2250.23
N;;39;10;M;HGH;STE;F;256.21;2012-05-29;2006-05-18;2006-11-24;2250.23
N;;69;2;M;HGH;RET;M;265.98;1980-01-01;;2015-06-01;847.5
N;;25;0;S;HGH;PVE;M;202.72;1992-08-07;2016-01-04;2016-07-05;2189.1
N;;48;11;M;HGH;STE;M;292.57;2000-05-01;1991-08-02;2005-09-19;2250.23
N;;55;4;M;HGH;PVE;F;172.67;1962-03-26;2002-11-01;2012-11-06;2832.18
N;;63;1;M;HGH;RET;F;198.12;1980-01-01;;2016-06-29;2228.96
N;;38;10;D;HGH;PVE;F;313.74;2015-02-07;2015-01-15;2006-10-16;2250.23
N;;23;2;S;HGH;PVE;F;165.87;2013-01-01;2012-01-03;2014-08-05;24.4
N;;66;1;S;HGH;RET;F;311.03;2013-01-01;;2016-06-29;2327.53
N;;62;2;M;BCR;SFE;M;153.85;1988-01-01;1999-12-01;2014-11-03;1708.76
N;;33;3;S;HGH;PVE;M;353.85;2010-06-01;2007-11-22;2014-04-26;4500.47
N;;61;4;M;HGH;RET;F;177.04;1997-01-01;;2012-10-24;2250.23
N;;40;1;M;BCR;STE;M;530.77;2006-01-01;2008-01-01;2016-03-29;274.75
N;;51;11;M;HGH;STE;M;314.6;1991-01-01;2015-11-01;2005-07-12;432.43
N;;63;11;M;HGH;RET;F;268.72;1983-04-10;;2005-08-04;3364.76
N;;59;5;M;HGH;RET;M;230.71;2009-01-01;;2012-04-18;676.06
N;;56;13;M;BCR;STE;M;238.38;1990-02-01;;2004-06-18;67.18
N;;65;13;M;BCR;RET;F;255.17;1989-09-01;;2004-06-15;2189.1
N;;25;1;S;HGH;PVE;M;171.4;1992-06-12;2015-04-01;2016-01-21;2586.82
N;;63;5;W;HGH;RET;F;202.99;1970-01-01;;2011-11-25;2587.51
N;;51;11;M;HGH;STE;M;179.26;1966-11-11;2005-09-21;2006-04-26;4130.29
N;;58;11;D;HGH;STE;F;182.77;1959-09-17;2013-09-04;2006-05-19;2230.76
N;;37;1;S;HGH;PVE;F;200.1;1980-07-23;2009-03-02;2015-12-11;896.14
N;;31;11;S;HGH;PVE;F;230.77;1986-11-06;2014-09-01;2006-04-05;1589.84
N;;29;1;M;HGH;PVE;F;179.98;2010-01-01;2011-11-01;2016-06-24;2230.76
N;;50;4;M;HGH;STE;M;770.41;2010-06-01;1990-09-13;2013-04-08;3347.97
N;;37;11;S;HGH;PVE;M;370.07;1980-05-08;2005-12-20;2006-02-16;8881.41
N;;60;12;M;BCR;STE;M;321.52;2004-09-01;2000-04-17;2004-07-08;2148.9
N;;47;11;M;HGH;STE;F;516.38;2004-05-17;2007-04-16;2005-08-09;2230.76
N;;45;12;M;BCR;STE;F;1014.42;2005-05-04;2005-07-01;2004-11-15;2250.23
N;;27;4;S;HGH;PVE;F;187.5;2000-01-01;2015-02-03;2013-02-11;1282.53
N;;59;10;M;HGH;RET;M;252.22;1958-07-05;;2006-07-10;1540.12
N;;37;12;M;HGH;PVE;F;251.23;2000-01-01;2005-01-01;2005-02-08;3327.39
N;;33;3;M;BCR;PVE;M;524.28;1984-06-04;2016-04-01;2014-06-09;4461.51
N;;55;11;M;BCR;STE;F;373.95;1968-01-01;1983-09-01;2005-11-28;4298.55
N;;36;10;M;BCR;PVE;M;500.56;2013-03-01;2009-10-01;2007-04-21;2250.23
N;;45;11;S;HGH;STE;M;732.95;1972-08-13;1997-03-01;2005-12-29;5086.83
N;;41;3;M;HGH;PVE;M;188.0;1980-01-01;2009-03-01;2013-09-17;381.27
N;;37;7;M;PRS;PVE;M;174.85;1998-03-10;2009-12-25;2010-04-20;1707.24
N;;34;4;M;PRS;PVE;F;254.86;2014-03-25;2010-09-01;2012-07-13;2189.1
N;;38;9;M;HGH;PVE;F;466.67;2004-01-01;2009-02-19;2008-03-27;1723.34
N;;32;1;M;HGH;PVE;F;238.46;2000-03-20;2013-09-01;2016-06-24;214.02
N;;40;1;M;HGH;STE;M;389.38;1977-06-28;2005-07-01;2015-10-21;5375.26
N;;36;1;M;HGH;PVE;M;168.61;2012-01-01;2011-11-01;2016-06-16;2250.23
N;;27;2;S;HGH;PVE;F;294.79;2015-01-01;2014-05-23;2014-10-17;2189.1
N;;66;5;W;PRS;RET;F;188.22;2006-01-26;;2012-03-29;216.95
N;;61;13;M;HGH;RET;F;238.84;1995-10-01;;2003-08-07;4500.47
N;;69;9;M;HGH;RET;M;1223.6;1980-03-01;;2007-08-13;5134.11
N;;35;0;M;HGH;STE;M;651.13;2013-01-01;2013-10-21;2016-07-05;2250.23
N;;56;6;W;HGH;RET;F;340.78;2006-11-01;;2010-11-26;9325.74
N;;31;2;M;HGH;PVE;M;184.21;2014-05-01;2015-03-09;2015-02-27;2761.96
N;;55;4;M;HGH;STE;F;181.38;1986-02-18;1997-01-01;2012-08-13;2697.16
N;;68;13;M;HGH;RET;F;198.97;1976-08-01;;2004-06-05;2327.53
N;;46;11;D;BCR;STE;F;366.97;2003-09-01;1997-05-22;2005-12-05;3478.98
N;;38;1;M;HGH;STE;F;366.15;2013-05-05;2001-02-01;2016-06-15;289.68
N;;43;11;M;BCR;PVE;M;468.44;1999-10-01;2005-01-01;2005-09-19;7500.78
N;;62;11;M;HGH;STE;F;379.82;2000-07-01;1993-01-01;2005-07-12;758.27
N;;54;1;M;HGH;STE;M;262.02;1970-02-01;2015-08-10;2016-06-21;2269.55
N;;59;13;M;BCR;PVE;M;1080.41;2015-11-06;2013-11-01;2004-02-24;2189.1
N;;44;9;M;HGH;PVE;M;430.66;1990-12-01;2007-10-08;2008-02-09;8978.04
N;;45;5;M;BCR;STE;F;195.82;1998-01-01;2011-04-01;2012-06-08;4190.57
N;;53;5;M;HGH;PVE;M;255.52;2007-08-01;2008-08-01;2012-06-27;2250.23
N;;40;6;M;BCR;STE;F;372.89;2013-05-01;2011-11-21;2010-12-16;609.91
N;;33;1;D;HGH;PVE;M;271.79;1984-07-27;2006-03-06;2016-06-23;2230.76
N;;39;3;S;HGH;PVE;M;297.63;1996-01-01;2008-05-27;2014-06-13;7780.64
N;;43;12;M;HGH;STE;F;263.43;2004-01-15;2001-02-12;2005-04-19;2250.23
N;;47;12;M;HGH;PVE;M;1411.48;2003-09-01;2007-04-01;2005-04-26;2230.76
N;;56;11;D;HGH;STE;M;260.41;2006-02-23;1984-03-01;2005-08-10;5859.51
N;;53;3;M;BCR;PVE;F;164.17;1988-05-10;2013-06-20;2014-03-26;2230.76
N;;47;1;M;HGH;PVE;F;166.92;2014-01-01;2011-05-01;2016-06-20;2234.35
N;;53;11;M;BCR;PVE;F;404.07;1993-01-01;2011-05-22;2005-09-16;2250.23
N;;52;4;M;HGH;RET;F;299.14;1995-01-01;;2013-03-15;4500.47
N;;54;12;M;HGH;STE;M;555.42;1963-06-25;1985-04-22;2005-02-02;2148.9
N;;54;10;M;HGH;STE;F;277.15;1963-03-22;1991-05-01;2007-01-15;4275.03
N;;63;12;M;BCR;RET;F;194.12;1990-01-01;;2005-06-14;4734.19
N;;30;1;S;HGH;PVE;M;222.76;1987-08-24;2015-11-01;2016-06-13;0.0
N;;43;2;M;HGH;PVE;F;322.4;2002-12-01;2011-08-01;2015-03-04;4507.98
N;;62;5;W;HGH;RET;F;138.27;1991-04-01;;2011-07-12;1142.41
N;;48;11;M;BCR;PVE;M;384.62;2000-12-31;2015-07-18;2006-01-30;7565.16
N;;39;10;S;BCR;STE;M;509.25;2012-08-01;2015-04-01;2007-06-21;0.0
N;;47;3;M;HGH;PVE;M;274.93;1970-12-06;2015-12-01;2013-12-25;5908.33
N;;64;9;M;HGH;RET;M;635.72;1999-06-01;;2008-06-20;7512.74
N;;29;2;M;HGH;PVE;F;180.77;2013-08-10;2008-08-01;2014-10-22;3221.5
N;;39;11;M;HGH;PVE;F;323.29;1998-01-01;2013-07-01;2005-10-14;7565.16
N;;68;13;M;BCR;RET;F;396.97;1955-09-01;;2004-02-09;4031.29
N;;55;1;M;HGH;PVE;F;250.0;1986-05-01;2013-05-01;2016-06-20;301.06
N;;54;1;W;HGH;RET;F;269.23;2006-01-01;2001-09-10;2016-06-23;193.3
N;;62;3;M;HGH;PVE;M;296.83;1955-01-05;1978-06-01;2014-02-10;179.08
N;;52;4;M;HGH;STE;M;229.48;1965-06-12;1987-04-28;2013-04-03;2942.36
N;;57;12;M;HGH;PVE;M;461.54;1960-03-26;2012-08-15;2005-06-14;2250.23
N;;44;11;M;BCR;PVE;F;1014.03;1995-01-01;2005-11-15;2005-12-21;2189.1
N;;36;9;M;BCR;PVE;F;430.61;2000-01-01;2008-06-09;2008-06-09;646.35
N;;66;11;M;HGH;RET;F;310.72;2003-05-24;;2006-06-16;4235.33
N;;54;11;M;BCR;STE;F;433.13;1987-05-09;1997-09-01;2005-07-14;1150.36
N;;60;14;M;HGH;PVE;M;205.05;1989-05-01;2002-10-25;2003-03-27;937.04
N;;47;1;M;HGH;STE;M;369.23;1995-01-01;1992-09-01;2016-06-20;3.82
N;;62;13;M;BCR;RET;F;325.72;1979-08-26;;2003-10-22;2148.9
N;;54;4;M;HGH;PVE;M;204.75;1987-05-01;2012-09-23;2012-10-31;5301.09
N;;51;1;M;HGH;PVE;F;307.69;2002-01-01;2009-05-01;2016-07-01;1180.59
N;;66;9;W;HGH;RET;F;211.72;1993-01-01;;2007-08-28;5077.87
N;;36;10;S;BCR;PVE;F;270.28;2000-06-07;2013-02-01;2006-10-19;4463.27
N;;41;4;M;HGH;PVE;M;389.64;2003-08-27;2012-11-01;2012-11-19;2148.9
N;;60;12;M;HGH;STE;M;189.59;1975-12-31;1996-09-01;2005-06-21;2142.81
N;;65;3;M;HGH;RET;M;346.09;1952-04-24;;2013-07-29;1862.02
N;;57;1;M;HGH;RET;F;157.35;1980-03-01;;2016-06-17;1886.34
N;;56;10;M;HGH;PVE;F;199.16;2002-11-20;2014-11-10;2006-10-09;2186.87
N;;32;4;M;BCR;PVE;F;174.76;2006-08-06;2014-06-19;2013-05-29;2066.4
N;;29;1;M;HGH;PVE;F;330.77;2010-01-01;2013-01-01;2016-07-01;347.59
N;;28;2;S;BCR;PVE;F;219.65;1989-02-03;2015-02-09;2015-02-12;1148.85
N;;64;1;S;HGH;RET;F;246.15;2013-09-04;2001-09-01;2016-06-14;164.29
N;;41;11;M;HGH;PVE;M;204.28;2007-09-01;2007-06-13;2005-09-26;2230.76
N;;62;1;M;HGH;PVE;M;423.08;1955-11-11;2008-01-01;2016-03-07;307.64
N;;33;5;M;BCR;PVE;F;185.15;2011-10-16;2013-10-16;2012-02-09;3481.76
N;;46;13;S;HGH;PVE;M;310.95;1972-01-01;2011-06-20;2003-08-25;2189.1
N;;24;3;S;BCR;STE;F;291.61;1996-03-01;2014-08-11;2013-08-08;4539.1
N;;59;1;M;HGH;RET;F;323.08;1958-01-21;;2016-06-29;0.0
N;;34;3;M;HGH;STE;M;346.15;2001-06-01;2007-05-01;2013-09-04;382.69
N;;44;12;M;HGH;PVE;M;576.92;1991-06-05;2005-06-01;2005-06-28;4500.47
N;;49;10;M;BCR;STE;F;317.89;1988-12-25;1995-09-01;2006-11-29;2510.77
N;;53;1;M;HGH;STE;M;376.92;1990-05-05;2007-05-05;2016-06-28;341.17
N;;49;11;M;BCR;STE;F;724.78;2003-02-01;2013-03-15;2006-01-30;2189.1
N;;32;11;M;HGH;PVE;M;307.69;1985-05-11;2005-01-10;2005-09-14;2150.95
N;;62;2;M;HGH;RET;F;165.18;1955-01-08;;2014-11-12;1085.38
N;;50;13;M;BCR;PVE;M;1118.27;1993-01-01;1999-12-18;2003-07-10;2230.76
N;;70;8;M;BCR;RET;M;216.93;1990-01-01;;2008-09-08;2116.2
N;;44;13;M;HGH;PVE;M;707.69;2010-11-01;2014-06-10;2003-12-05;4461.51
N;;68;10;M;HGH;RET;M;182.65;1981-04-01;;2006-11-24;4111.96
N;;59;1;M;HGH;STE;F;422.64;1990-01-01;2003-03-26;2016-06-27;2189.1
N;;67;8;M;HGH;RET;F;752.79;1990-01-01;;2008-08-28;2601.77
N;;28;5;M;HGH;PVE;F;453.0;2010-09-01;2011-06-15;2011-07-26;74.43
N;;44;11;M;MAS;PVE;F;400.0;2008-09-01;2007-05-15;2005-08-29;9133.22
N;;66;6;M;HGH;RET;F;164.03;2013-06-16;;2010-07-09;2733.71
N;;35;10;S;HGH;PVE;M;278.26;2006-08-15;2008-01-01;2006-12-01;161.11
N;;55;11;W;HGH;STE;F;309.05;1983-08-15;2004-10-04;2005-12-22;5934.64
N;;59;11;M;HGH;RET;M;362.98;1958-02-03;;2006-06-27;403.1
N;;39;12;S;BCR;PVE;F;661.95;2010-11-30;2005-06-01;2005-06-04;3369.26
N;;45;11;M;BCR;STE;F;426.17;2006-09-01;1997-09-01;2005-08-02;5340.84
N;;68;5;M;HGH;RET;M;256.53;1992-06-01;;2012-04-20;2868.95
N;;51;10;M;HGH;PVE;F;423.42;1988-06-01;2007-06-01;2007-06-05;740.22
N;;53;15;M;BCR;PVE;M;1418.92;2014-02-25;2001-07-09;2001-12-15;6331.0
N;;29;4;S;HGH;PVE;M;467.89;1995-11-10;2015-07-01;2012-12-03;1739.13
N;;67;11;S;HGH;RET;M;214.54;1950-11-05;;2005-10-08;2267.35
N;;42;2;M;HGH;STE;M;228.67;1975-06-27;1999-07-02;2014-11-18;129.23
N;;56;2;M;HGH;PVE;M;168.49;1990-01-01;2004-05-01;2014-12-24;408.53
N;;37;6;M;HGH;PVE;F;258.85;2015-03-01;2012-06-01;2011-06-02;2533.7
N;;56;10;M;BCR;STE;M;467.4;2013-08-01;2003-01-01;2006-12-18;1148.99
N;;69;14;M;HGH;RET;M;297.36;1968-12-31;;2002-11-18;64.29
N;;40;11;M;PRS;PVE;F;210.24;2003-01-10;2009-04-01;2005-10-19;1354.56
N;;46;11;M;BCR;STE;F;367.58;2001-02-23;1996-06-01;2005-11-18;609.97
N;;63;5;M;BCR;RET;F;251.98;2011-05-12;;2011-09-21;2189.1
N;;49;13;M;HGH;STE;M;872.1;1981-08-01;1987-06-16;2004-06-23;3357.22
N;;50;2;M;HGH;PVE;F;249.11;1967-05-26;2014-12-01;2014-11-25;2189.1
N;;46;4;D;HGH;PVE;M;204.67;2011-09-10;2014-06-25;2012-10-23;2269.55
N;;56;12;M;HGH;PVE;M;639.91;2007-07-06;1985-02-25;2004-12-15;2189.1
N;;48;11;M;HGH;STE;M;208.27;2001-01-01;2003-08-18;2006-05-24;1248.49
N;;47;10;M;BCR;STE;F;336.7;1992-02-03;1990-11-23;2006-09-05;5989.53
N;;46;6;S;BCR;STE;F;293.35;1999-01-01;2011-09-30;2010-09-17;7500.78
N;;64;13;W;HGH;RET;F;226.94;1995-05-16;;2004-06-23;5228.7
N;;43;12;M;PRS;PVE;M;172.57;2011-05-15;2016-01-15;2004-11-04;4500.47
N;;68;9;M;SEC;RET;F;194.36;1975-01-01;;2007-11-05;1441.8
N;;22;1;M;HGH;PVE;F;207.69;2015-01-01;2016-04-27;2015-07-23;819.52
N;;36;2;M;HGH;PVE;M;390.81;1981-01-23;2015-05-11;2015-05-20;4378.19
N;;41;12;M;BCR;STE;F;362.36;2013-01-01;2003-09-01;2004-08-25;966.07
N;;54;7;D;BCR;STE;F;392.58;2010-01-01;1998-11-01;2010-03-23;38.78
N;;65;1;M;HGH;RET;F;197.81;1990-05-01;;2016-06-28;2189.1
N;;24;4;S;HGH;PVE;M;177.33;1993-05-01;2015-08-01;2012-10-09;1058.37
N;;28;4;S;HGH;STE;F;245.33;2011-05-01;2015-03-02;2012-08-22;692.66
N;;39;8;D;BCR;PVE;F;456.44;2011-04-01;2014-07-14;2009-06-02;792.78
N;;37;12;M;HGH;STE;M;446.94;2000-09-01;2000-07-22;2004-11-12;9269.44
N;;52;5;M;BCR;RET;F;207.01;2008-12-01;;2012-04-19;2820.32
N;;26;3;S;HGH;PVE;M;176.9;1991-03-02;2013-12-25;2014-01-10;4617.12
N;;28;8;S;BCR;PVE;M;420.78;1989-07-02;2013-02-28;2009-02-24;4942.76
N;;44;0;M;HGH;RET;M;307.69;1973-03-05;2001-09-21;2016-07-04;150.46
N;;37;10;M;HGH;PVE;F;275.98;2008-12-02;2012-12-18;2006-10-10;5136.9
N;;62;9;M;SEC;RET;M;221.96;2001-06-01;1993-01-31;2007-11-14;2250.23
N;;55;11;W;HGH;PVE;F;428.88;1968-11-29;1985-05-08;2005-11-11;435.04
N;;35;1;M;HGH;PVE;F;256.74;2007-01-01;2011-10-01;2015-12-25;0.0
N;;40;10;M;PRS;STE;M;663.09;2002-01-01;2002-09-25;2006-07-13;2252.3
N;;53;1;M;HGH;PVE;M;269.23;1964-09-28;2006-06-01;2015-12-21;86.62
N;;39;5;M;HGH;STE;M;276.92;1978-08-19;2012-03-31;2012-04-30;1296.01
N;;33;3;M;HGH;SFE;F;178.15;2000-01-01;2010-08-05;2014-02-20;1135.88
N;;62;11;M;BCR;STE;F;398.24;1980-03-01;2004-09-01;2005-11-07;4872.4
N;;33;5;S;HGH;PVE;M;513.1;1984-02-22;2015-03-06;2012-05-09;2148.9
N;;37;1;M;HGH;PVE;M;338.37;1987-07-05;;2016-06-20;2250.23
N;;43;9;M;HGH;STE;M;404.29;2008-10-10;2012-07-23;2007-09-18;2194.62
N;;36;4;M;HGH;PVE;F;492.41;2000-03-07;2009-03-23;2012-07-26;2148.9
N;;54;12;M;HGH;STE;M;315.7;1963-12-21;1988-03-01;2005-06-23;4297.79
N;;64;1;D;HGH;RET;M;288.34;2014-05-01;;2016-06-23;1501.61
N;;37;10;M;HGH;PVE;M;527.79;1982-01-01;2006-10-01;2006-10-02;1101.06
N;;41;1;M;PRS;PVE;M;342.31;2012-06-01;2012-05-16;2016-06-30;269.33
N;;62;5;W;HGH;RET;F;251.12;1975-10-01;1997-08-20;2012-06-02;4292.0
N;;49;13;S;HGH;PVE;M;675.3;1975-09-01;2015-11-03;2003-08-02;4297.79
N;;51;12;M;HGH;PVE;M;307.45;1966-01-30;1994-09-20;2004-08-16;1165.4
N;;26;1;S;HGH;PVE;M;187.18;1992-01-01;2015-10-14;2016-06-10;3558.86
N;;67;4;M;HGH;RET;M;185.54;1950-10-20;;2012-10-29;2310.18
N;;37;9;M;HGH;STE;F;542.53;2009-11-11;2005-10-17;2007-12-20;2189.1
N;;60;1;D;HGH;RET;M;217.17;1997-01-01;2000-11-04;2015-08-18;1011.68
N;;64;13;S;BCR;RET;F;286.84;2000-04-07;;2003-07-08;1507.0
N;;43;10;M;BCR;PVE;M;2487.63;1999-08-15;2004-01-16;2007-04-23;3441.35
N;;41;12;D;BCR;PVE;F;564.96;2012-11-01;2005-05-05;2005-05-06;2765.88
N;;53;1;S;BCR;SFE;M;170.15;1997-07-26;2014-03-31;2016-06-10;2250.23
N;;30;1;S;BCR;STE;M;272.03;2015-01-01;2016-02-01;2016-06-24;279.26
N;;67;12;M;HGH;RET;F;226.95;2001-01-15;;2005-06-24;2140.93
N;;67;3;M;HGH;RET;M;173.25;1950-01-27;1999-04-26;2014-02-06;3020.24
N;;37;9;M;HGH;PVE;F;172.85;2011-10-01;2015-12-01;2008-05-09;2250.23
N;;38;12;M;BCR;OTH;F;1328.96;2005-08-01;;2004-12-16;6239.12
N;;61;4;M;HGH;RET;F;160.78;1977-01-01;;2013-05-27;4591.99
N;;57;13;M;HGH;RET;F;255.79;2003-06-01;;2004-01-19;5034.0
N;;35;1;M;HGH;PVE;F;694.59;2015-01-01;2008-07-08;2016-06-23;7435.86
N;;44;13;S;BCR;STE;F;365.31;1984-08-01;1997-12-03;2004-01-22;5534.49
N;;63;12;S;HGH;RET;M;260.16;1954-05-27;;2004-10-06;541.52
N;;31;10;M;HGH;PVE;M;330.06;1986-11-08;2007-01-25;2007-01-30;7435.86
N;;57;12;M;BCR;STE;F;408.6;1960-10-20;1984-04-25;2004-08-06;2230.76
N;;57;8;D;HGH;PVE;M;391.09;2015-01-01;2008-11-01;2008-12-09;604.33
N;;53;5;S;BCR;RET;M;270.65;2004-01-01;;2012-03-26;1266.74
N;;57;3;D;HGH;RET;M;289.56;1975-02-05;;2013-10-18;1908.27
N;;64;1;M;HGH;RET;M;163.87;1953-12-10;;2016-06-27;1551.68
N;;31;3;M;HGH;PVE;M;322.02;2008-08-26;2013-09-06;2013-09-05;702.62
N;;27;6;S;HGH;STE;M;490.08;1990-04-21;2011-02-01;2010-10-27;701.2
N;;70;5;M;HGH;RET;F;958.37;2010-02-01;;2011-10-05;762.48
N;;65;13;M;HGH;RET;F;257.74;2004-10-25;;2004-06-03;5194.16
N;;27;1;S;HGH;PVE;F;384.62;2000-05-01;2014-03-01;2016-06-29;268.8
N;;31;3;M;HGH;PVE;F;426.51;2010-01-01;2008-06-22;2013-10-28;2189.1
N;;23;1;S;HGH;PVE;M;212.24;1994-01-31;2015-01-06;2016-04-27;1324.42
N;;48;1;M;HGH;RET;M;450.0;1997-10-15;2001-09-07;2016-06-20;0.0
N;;54;1;M;HGH;PVE;M;241.04;1980-01-01;1986-11-20;2016-06-17;6157.92
N;;41;11;M;BCR;STE;M;345.92;1984-01-01;2008-01-31;2005-10-20;4226.18
N;;29;2;M;HGH;PVE;M;171.48;1988-07-26;;2014-12-02;3028.45
N;;36;4;M;HGH;STE;M;399.4;1981-04-07;2000-11-06;2013-05-02;764.87
N;;44;9;S;HGH;PVE;M;308.76;2002-10-01;2007-07-21;2008-06-16;1609.04
N;;23;2;S;HGH;PVE;F;165.87;2013-01-01;2012-01-03;2014-08-05;2230.76
N;;31;5;M;HGH;PVE;F;184.32;2014-12-01;2015-06-01;2012-06-29;385.17
N;;60;11;M;BCR;STE;F;312.39;1980-07-20;1986-09-01;2005-08-18;1754.41
N;;50;1;M;HGH;PVE;M;253.39;2010-01-01;2013-09-01;2016-06-28;4378.19
N;;63;12;M;BCR;RET;F;300.42;1972-07-01;;2004-12-06;2709.27
N;;50;11;M;HGH;STE;F;259.58;1987-12-31;1997-09-01;2005-08-30;2230.76
N;;44;6;M;BCR;PVE;F;311.28;1973-08-14;2015-05-03;2011-02-07;4461.51
N;;34;1;M;HGH;PVE;M;307.69;2006-01-01;2014-05-14;2016-06-24;186.39
N;;69;1;M;HGH;RET;F;218.99;2000-01-01;;2015-10-19;2333.72
N;;33;12;M;HGH;PVE;F;320.39;2011-05-01;2004-12-15;2004-12-13;2230.76
N;;41;3;M;HGH;PVE;M;183.17;1976-07-09;2010-08-01;2013-11-12;301.98
N;;57;12;M;HGH;RET;M;234.27;1990-09-16;;2005-05-25;2250.23
N;;46;5;M;HGH;PVE;M;389.94;1989-06-01;2012-10-01;2011-11-10;3018.11
N;;60;10;M;BCR;RET;M;523.08;2001-01-01;1982-05-01;2007-06-25;191.0
N;;37;9;M;HGH;PVE;F;420.3;2014-01-01;2008-06-09;2008-06-09;10361.63
N;;54;5;M;BCR;PVE;M;273.51;1963-07-22;2003-01-01;2011-08-15;4784.45
N;;67;8;S;HGH;RET;M;700.27;1950-10-29;;2008-11-26;603.66
N;;52;2;S;HGH;PVE;F;179.0;2012-06-01;2015-05-14;2015-06-02;2543.29
N;;51;1;M;HGH;PVE;F;172.68;1996-01-01;1985-12-23;2016-06-17;2250.23
N;;46;13;M;HGH;PVE;M;307.69;1979-09-30;2013-08-01;2004-05-12;4462.29
N;;55;9;M;HGH;STE;F;173.7;1987-01-01;1993-02-25;2007-08-14;3308.1
N;;56;11;M;HGH;STE;F;209.95;1990-01-01;1999-06-15;2005-09-14;1531.99
N;;30;9;S;BCR;PVE;F;298.2;2014-01-01;2015-06-01;2008-03-26;7500.78
N;;48;4;M;HGH;PVE;M;346.15;1970-05-20;1987-05-15;2012-12-17;217.12
N;;54;1;;BCR;PVE;M;0.0;;1995-10-16;2016-06-27;0.0
N;;61;6;M;HGH;PVE;M;423.02;1956-02-13;2009-07-02;2011-04-14;2189.1
N;;35;6;M;BCR;STE;F;268.11;2005-09-19;2014-11-01;2010-07-21;2250.23
N;;39;10;M;HGH;PVE;M;166.82;2002-09-12;2013-03-22;2006-12-01;4311.64
N;;44;13;S;BCR;PVE;M;1138.22;2015-06-01;2015-10-01;2004-03-23;7500.78
N;;38;2;S;HGH;PVE;M;188.09;2002-10-10;2015-07-01;2015-05-13;3365.14
N;;63;2;M;HGH;RET;F;158.04;1989-03-01;;2014-08-13;3999.28
N;;23;0;S;HGH;PVE;F;182.55;1994-02-14;2016-01-01;2016-07-06;44.22
N;;32;4;M;HGH;PVE;M;167.18;2013-01-01;2015-04-14;2013-05-22;2587.03
N;;59;12;M;HGH;RET;M;346.32;2012-01-01;;2004-10-08;2250.23
N;;50;10;M;HGH;PVE;F;192.15;1990-08-05;2007-07-01;2006-11-14;1866.89
N;;42;8;S;HGH;STE;F;190.93;2000-10-01;2009-07-01;2008-11-19;268.63
N;;48;11;M;HGH;STE;F;453.18;1999-01-01;1991-10-08;2006-06-24;7500.78
N;;42;10;S;PRS;STE;M;390.52;1986-04-01;2007-04-18;2007-05-04;609.28
N;;61;4;W;BCR;RET;F;330.77;1991-02-01;1997-12-26;2012-10-08;434.64
N;;60;8;M;HGH;PVE;M;184.48;1976-01-01;2007-01-03;2009-06-10;3514.85
N;;51;9;M;SEC;STE;M;179.11;1991-12-31;1989-02-13;2008-05-06;876.63
N;;43;11;S;HGH;PVE;M;190.22;1974-01-17;2015-08-01;2006-01-10;2189.1
N;;63;0;M;HGH;STE;M;308.98;1954-04-28;1976-05-24;2016-07-06;626.35
N;;36;10;M;HGH;PVE;M;330.77;1984-01-01;2013-01-01;2006-11-15;4500.47
N;;39;0;M;HGH;PVE;F;323.08;1997-05-19;2014-03-01;2016-07-08;280.61
N;;64;8;M;BCR;RET;F;179.9;1980-02-01;2003-08-15;2008-10-27;0.0
N;;32;7;S;HGH;PVE;M;252.22;1985-07-28;2014-03-06;2010-05-26;2228.96
N;;61;9;M;HGH;RET;M;271.71;1976-12-07;;2007-07-25;2269.55
N;;62;0;M;BCR;STE;M;640.32;1955-02-01;1984-06-01;2016-07-06;4378.19
N;;36;4;M;HGH;PVE;F;269.85;2007-10-01;2011-07-14;2012-09-28;5095.59
N;;72;12;M;HGH;RET;M;246.68;1969-05-01;;2005-02-04;1547.72
N;;34;2;S;BCR;STE;M;339.98;1983-08-09;2013-09-30;2014-11-28;2189.1
N;;47;12;D;HGH;STE;F;195.93;2008-11-01;2004-05-01;2005-01-28;2864.95
N;;55;14;M;HGH;STE;F;300.0;1989-02-01;1995-01-06;2003-04-10;222.88
N;;42;0;M;BCR;PVE;F;493.65;2008-12-27;;2016-07-04;920.13
N;;49;0;M;HGH;PVE;F;268.16;2010-08-01;2014-06-16;2016-07-07;4539.1
